NOGRID,LON,LAT,VAL,MIN,MAX
147877,117.05,-9.1,237.3063,95.9468,413.4922
146870,116.9,-9.05,278.1139,116.4507,488.7878
147206,116.95,-9.05,276.2573,115.9207,478.781
147542,117,-9.05,269.6898,113.1444,461.297
147878,117.05,-9.05,260.3615,108.7716,441.033
148214,117.1,-9.05,251.2043,105.1589,421.0434
148550,117.15,-9.05,241.2546,102.1036,398.2417
145863,116.75,-9,277.2328,119.4995,489.5524
146199,116.8,-9,286.929,123.6149,500.7417
146535,116.85,-9,292.6839,126.5225,504.8745
146871,116.9,-9,297.0021,128.7937,504.9089
147207,116.95,-9,296.0406,128.4855,496.1738
147543,117,-9,290.2357,125.5003,481.4484
147879,117.05,-9,280.0381,121.2948,459.5983
148215,117.1,-9,270.3495,118.4626,447.0375
148551,117.15,-9,260.7952,112.1397,436.1923
148887,117.2,-9,256.9132,107.196,433.5784
149223,117.25,-9,256.1756,104.9066,437.2922
149559,117.3,-9,256.4114,102.9943,445.5297
149895,117.35,-9,256.8931,101.3091,454.4839
150231,117.4,-9,259.4085,100.7377,464.2002
150567,117.45,-9,264.1321,100.8628,473.9171
150903,117.5,-9,266.2452,99.6256,477.8018
151239,117.55,-9,260.1649,95.5741,466.9479
145864,116.75,-8.95,288.0797,128.3169,491.8007
146200,116.8,-8.95,299.0032,133.0048,504.4142
146536,116.85,-8.95,304.6308,135.9009,507.3732
146872,116.9,-8.95,308.6121,137.9559,507.8526
147208,116.95,-8.95,310.0543,138.2552,509.4417
147544,117,-8.95,304.7285,136.1691,502.2886
147880,117.05,-8.95,295.1257,133.394,490.6946
148216,117.1,-8.95,282.102,124.5917,474.3337
148552,117.15,-8.95,274.0908,115.9675,466.208
148888,117.2,-8.95,271.0601,111.2881,465.1871
149224,117.25,-8.95,271.3252,109.2366,471.3094
149560,117.3,-8.95,271.0132,106.6285,478.7956
149896,117.35,-8.95,271.3865,104.8714,485.0814
150232,117.4,-8.95,275.9153,105.2707,494.6044
150568,117.45,-8.95,283.3107,104.7981,507.9375
150904,117.5,-8.95,289.1292,102.9916,518.0389
151240,117.55,-8.95,293.8307,100.9459,526.4954
151576,117.6,-8.95,292.813,98.2238,525.8912
142169,116.2,-8.9,288.7391,98.4055,529.903
142505,116.25,-8.9,281.2743,97.7372,513.2488
142841,116.3,-8.9,272.4062,96.6614,493.7102
143177,116.35,-8.9,267.1466,96.8925,480.7444
143513,116.4,-8.9,262.7847,97.3787,469.9806
143849,116.45,-8.9,255.7849,97.0587,453.1376
144185,116.5,-8.9,246.929,96.3496,433.434
144521,116.55,-8.9,236.1312,95.4114,410.9751
145865,116.75,-8.9,282.6775,129.3613,465.8956
146201,116.8,-8.9,293.7449,134.2324,485.6472
146537,116.85,-8.9,302.009,138.3084,499.1168
146873,116.9,-8.9,310.4109,142.0383,512.5103
147209,116.95,-8.9,313.6738,143.9909,519.5203
147545,117,-8.9,309.0817,141.9417,515.9543
147881,117.05,-8.9,299.0357,132.0596,504.3177
148217,117.1,-8.9,288.6074,121.8633,492.2405
148553,117.15,-8.9,280.7055,113.4307,484.0345
148889,117.2,-8.9,278.0945,108.8585,483.7134
149225,117.25,-8.9,275.8338,104.4606,485.626
149561,117.3,-8.9,272.3142,100.4604,485.0653
149897,117.35,-8.9,272.8836,98.8185,487.6549
150233,117.4,-8.9,279.4724,97.9096,499.6315
150569,117.45,-8.9,287.8887,97.0926,514.2968
150905,117.5,-8.9,298.6744,96.9747,533.1614
151241,117.55,-8.9,308.7809,96.9642,551.3352
151577,117.6,-8.9,316.2359,97.156,565.9772
151913,117.65,-8.9,320.8804,95.9414,576.5977
152249,117.7,-8.9,321.5914,95.0138,579.9965
152585,117.75,-8.9,321.7549,97.5524,584.9629
152921,117.8,-8.9,316.5418,99.4954,583.0965
153257,117.85,-8.9,304.1857,99.7509,568.4703
153593,117.9,-8.9,288.603,98.9707,546.3834
140490,115.95,-8.85,312.3121,101.5656,646.0649
140826,116,-8.85,308.2914,100.3534,621.2963
141162,116.05,-8.85,305.9024,100.7034,603.3451
141498,116.1,-8.85,299.994,99.8844,575.9906
141834,116.15,-8.85,290.4524,98.0308,541.1114
142170,116.2,-8.85,281.5544,96.5855,507.8913
142506,116.25,-8.85,274.4492,95.922,483.6231
142842,116.3,-8.85,270.9536,96.6662,473.8974
143178,116.35,-8.85,267.4988,97.5219,464.3002
143514,116.4,-8.85,264.9083,98.6753,456.6203
146202,116.8,-8.85,282.1191,130.8526,466.7613
146538,116.85,-8.85,295.8868,138.1199,489.5562
146874,116.9,-8.85,305.1619,141.6912,506.5478
147210,116.95,-8.85,307.7911,139.3599,514.4559
147546,117,-8.85,306.0736,133.7089,516.1753
147882,117.05,-8.85,299.0854,125.1416,509.5317
148218,117.1,-8.85,290.6709,116.0785,500.4572
148554,117.15,-8.85,285.3177,108.96,496.2136
148890,117.2,-8.85,281.1994,103.7765,493.128
149226,117.25,-8.85,275.412,98.6231,487.6688
149562,117.3,-8.85,270.3038,94.2534,480.4577
149898,117.35,-8.85,269.8753,90.8061,480.2134
150234,117.4,-8.85,274.0797,88.7807,487.5175
150570,117.45,-8.85,282.8747,88.271,502.7003
150906,117.5,-8.85,294.3103,88.7612,522.685
151242,117.55,-8.85,307.3108,90.1106,546.015
151578,117.6,-8.85,317.9782,91.5396,566.3166
151914,117.65,-8.85,331.2402,93.8765,592.1188
152250,117.7,-8.85,340.4694,97.9025,613.5118
152586,117.75,-8.85,344.7971,101.9461,629.2509
152922,117.8,-8.85,336.6559,103.3602,623.4235
153258,117.85,-8.85,318.5283,102.1812,598.4992
153594,117.9,-8.85,298.5771,100.3177,568.0836
135115,115.15,-8.8,564.0436,205.7531,1191.1036
135451,115.2,-8.8,548.956,199.6826,1172.5271
137803,115.55,-8.8,454.6859,160.0475,1133.0243
138139,115.6,-8.8,427.2236,150.0746,1065.5069
139819,115.85,-8.8,310.7492,104.9892,684.5125
140155,115.9,-8.8,305.6955,102.5098,650.8242
140491,115.95,-8.8,303.3628,101.2993,625.965
140827,116,-8.8,300.7365,100.4685,604.9929
141163,116.05,-8.8,301.6165,101.2828,592.7099
141499,116.1,-8.8,296.9215,100.5806,567.8133
141835,116.15,-8.8,285.0284,97.7173,528.8217
142171,116.2,-8.8,274.7561,95.6118,493.5948
142507,116.25,-8.8,270.0612,95.628,469.5765
142843,116.3,-8.8,274.3236,99.0306,462.8014
143179,116.35,-8.8,277.7166,102.3255,464.6636
143515,116.4,-8.8,273.1395,102.7372,453.5172
143851,116.45,-8.8,266.8832,103.0402,439.4364
144187,116.5,-8.8,261.514,104.4181,426.1923
146539,116.85,-8.8,284.9556,131.5294,471.8861
146875,116.9,-8.8,293.65,133.2257,488.7363
147211,116.95,-8.8,299.1377,131.8651,501.4491
147547,117,-8.8,301.1318,127.7693,509.2346
147883,117.05,-8.8,297.8425,120.8103,508.6129
148219,117.1,-8.8,292.6952,113.1432,504.8718
148555,117.15,-8.8,287.9871,106.3369,501.4898
148891,117.2,-8.8,283.7185,101.0419,498.0093
149227,117.25,-8.8,275.1007,94.9995,485.4393
149563,117.3,-8.8,266.0232,88.7511,470.6339
