NOGRID,LON,LAT,VAL,MIN,MAX
147877,117.05,-9.1,37.6765,13.3529,111.9472
146870,116.9,-9.05,37.9268,12.2597,128.5188
147206,116.95,-9.05,40.6963,13.4759,135.3355
147542,117,-9.05,42.0681,14.2854,136.7063
147878,117.05,-9.05,42.8162,14.9162,134.607
148214,117.1,-9.05,39.4614,13.8667,120.6269
148550,117.15,-9.05,35.1356,12.2447,106.077
145863,116.75,-9,27.8418,8.1691,105.6076
146199,116.8,-9,33.2076,10.0173,124.0904
146535,116.85,-9,37.9094,11.6448,139.4795
146871,116.9,-9,40.7982,12.8201,147.8841
147207,116.95,-9,41.788,13.4745,148.5225
147543,117,-9,43.2332,14.3366,148.931
147879,117.05,-9,42.0809,14.1014,140.9812
148215,117.1,-9,39.315,13.0313,130.1027
148551,117.15,-9,36.2574,11.8328,119.1088
148887,117.2,-9,32.8495,10.7045,106.5509
149223,117.25,-9,31.049,10.2896,98.8146
149559,117.3,-9,32.0535,10.8747,99.8967
149895,117.35,-9,34.656,12.1043,105.137
150231,117.4,-9,36.9593,13.3591,107.9464
150567,117.45,-9,35.9242,13.3451,101.1821
150903,117.5,-9,33.7051,12.7034,92.772
151239,117.55,-9,26.9968,10.2136,73.1508
145864,116.75,-8.95,30.3194,8.5908,121.9796
146200,116.8,-8.95,35.8893,10.4567,142.5245
146536,116.85,-8.95,38.2137,11.3449,149.8394
146872,116.9,-8.95,40.6486,12.3627,157.0812
147208,116.95,-8.95,41.0122,12.8341,154.389
147544,117,-8.95,40.9247,12.9395,150.4073
147880,117.05,-8.95,39.4286,12.3016,143.4449
148216,117.1,-8.95,36.6291,11.1712,132.6241
148552,117.15,-8.95,34.675,10.3615,124.9091
148888,117.2,-8.95,33.0442,9.8587,117.5472
149224,117.25,-8.95,31.6564,9.6365,110.4201
149560,117.3,-8.95,31.43,9.8701,106.8594
149896,117.35,-8.95,33.7548,11.0687,110.2302
150232,117.4,-8.95,34.8752,11.8753,109.2786
150568,117.45,-8.95,35.0778,12.229,106.7186
150904,117.5,-8.95,33.7222,11.9431,100.2705
151240,117.55,-8.95,30.3713,10.6972,88.6659
151576,117.6,-8.95,25.2694,8.84,72.6269
142169,116.2,-8.9,32.7379,6.2699,166.442
142505,116.25,-8.9,33.5398,6.3583,167.6825
142841,116.3,-8.9,32.097,5.7711,157.5453
143177,116.35,-8.9,29.4311,5.1225,141.9997
143513,116.4,-8.9,26.9946,4.6844,128.5277
143849,116.45,-8.9,24.3783,4.3314,113.8048
144185,116.5,-8.9,21.6707,4.0825,98.5389
144521,116.55,-8.9,16.3486,3.3813,72.9221
145865,116.75,-8.9,28.8068,7.8542,122.4226
146201,116.8,-8.9,33.4749,9.3856,140.6866
146537,116.85,-8.9,37.3588,10.6807,155.3484
146873,116.9,-8.9,38.1896,11.209,155.8536
147209,116.95,-8.9,37.7446,11.1615,151.4055
147545,117,-8.9,37.4031,10.8733,149.175
147881,117.05,-8.9,35.4561,9.8312,141.1654
148217,117.1,-8.9,33.5781,8.6387,133.4965
148553,117.15,-8.9,32.2819,7.8206,127.76
148889,117.2,-8.9,31.3798,7.5549,122.6331
149225,117.25,-8.9,29.7978,7.7617,114.0394
149561,117.3,-8.9,29.2392,8.3883,107.9056
149897,117.35,-8.9,29.7355,8.9393,105.2908
150233,117.4,-8.9,30.1379,9.3702,103.244
150569,117.45,-8.9,30.9084,9.8749,102.8175
150905,117.5,-8.9,29.7938,9.6244,96.5395
151241,117.55,-8.9,27.0879,8.7187,85.7907
151577,117.6,-8.9,24.7574,7.9331,76.9041
151913,117.65,-8.9,21.7835,6.6996,67.5003
152249,117.7,-8.9,19.4601,5.7386,61.1083
152585,117.75,-8.9,18.2002,5.5109,56.1871
152921,117.8,-8.9,18.9311,6.0279,57.0141
153257,117.85,-8.9,21.4729,7.2077,63.0268
153593,117.9,-8.9,22.4707,7.8968,66.5388
140490,115.95,-8.85,30.3447,5.8818,146.2872
140826,116,-8.85,30.9445,5.5942,155.3851
141162,116.05,-8.85,30.9779,5.4723,158.4965
141498,116.1,-8.85,32.584,5.6359,168.0667
141834,116.15,-8.85,34.9399,5.9226,179.633
142170,116.2,-8.85,37.765,6.3291,192.1777
142506,116.25,-8.85,38.4135,6.2311,192.7417
142842,116.3,-8.85,35.9599,5.5319,177.6948
143178,116.35,-8.85,32.1376,4.7975,156.5739
143514,116.4,-8.85,28.715,4.2764,138.3882
146202,116.8,-8.85,30.676,8.1883,135.517
146538,116.85,-8.85,34.4624,9.3811,150.5825
146874,116.9,-8.85,35.2239,9.4948,152.5538
147210,116.95,-8.85,35.7865,9.1127,154.8636
147546,117,-8.85,36.1131,8.4312,156.5584
147882,117.05,-8.85,33.6982,7.0602,146.3843
148218,117.1,-8.85,31.4753,5.8827,136.7218
148554,117.15,-8.85,30.6104,5.2364,132.3371
148890,117.2,-8.85,29.4044,4.9733,125.5139
149226,117.25,-8.85,27.0695,5.1467,112.6685
149562,117.3,-8.85,25.3224,5.3902,101.877
149898,117.35,-8.85,24.305,5.5896,94.6588
150234,117.4,-8.85,24.8792,6.1107,93.7105
150570,117.45,-8.85,25.18,6.5313,91.7348
150906,117.5,-8.85,24.0162,6.4921,84.7651
151242,117.55,-8.85,23.0564,6.3968,79.0927
151578,117.6,-8.85,21.8522,6.1253,73.1974
151914,117.65,-8.85,20.9876,5.6835,69.3956
152250,117.7,-8.85,20.567,5.7749,65.3521
152586,117.75,-8.85,19.9868,5.8374,61.6974
152922,117.8,-8.85,19.8061,6.0157,59.3152
153258,117.85,-8.85,20.7957,6.538,61.9815
153594,117.9,-8.85,21.5578,6.9619,66.1367
135115,115.15,-8.8,44.9588,11.3257,160.6963
135451,115.2,-8.8,41.669,10.8093,147.2383
137803,115.55,-8.8,40.4987,11.7888,129.6817
138139,115.6,-8.8,33.2445,9.6843,106.6996
139819,115.85,-8.8,27.6988,6.2876,116.8114
140155,115.9,-8.8,30.9032,6.3533,140.1801
140491,115.95,-8.8,32.3691,6.0224,156.0939
140827,116,-8.8,32.0646,5.5192,160.9587
141163,116.05,-8.8,32.3993,5.2985,165.8752
141499,116.1,-8.8,33.878,5.3321,174.7874
141835,116.15,-8.8,37.1191,5.7026,191.1994
142171,116.2,-8.8,39.3635,5.9827,201.1313
142507,116.25,-8.8,41.2461,5.9307,208.2913
142843,116.3,-8.8,38.5265,5.2322,192.0611
143179,116.35,-8.8,30.1501,3.9647,148.5295
143515,116.4,-8.8,28.0422,3.6714,136.9329
143851,116.45,-8.8,24.605,3.3541,119.3261
144187,116.5,-8.8,20.8478,3.0927,100.3713
146539,116.85,-8.8,32.7854,7.8614,150.2621
146875,116.9,-8.8,34.5976,7.8759,158.6535
147211,116.95,-8.8,36.1954,7.5166,166.5858
147547,117,-8.8,35.6021,6.4822,164.7139
147883,117.05,-8.8,33.5109,5.1575,155.8057
148219,117.1,-8.8,31.2204,3.9839,145.4833
148555,117.15,-8.8,29.3226,3.2028,136.1833
148891,117.2,-8.8,27.2337,2.8835,124.9696
149227,117.25,-8.8,24.0437,2.783,107.9727
149563,117.3,-8.8,21.6751,2.8379,94.566
149899,117.35,-8.8,20.7928,3.1014,87.6899
150235,117.4,-8.8,20.4494,3.4406,83.1278
150571,117.45,-8.8,20.0993,3.7433,78.7022
150907,117.5,-8.8,20.1208,4.0529,75.9964
151243,117.55,-8.8,19.9947,4.2453,73.0875
151579,117.6,-8.8,19.4004,4.22,68.9847
151915,117.65,-8.8,19.4505,4.3498,66.8324
152251,117.7,-8.8,20.8597,4.9249,68.2274
152587,117.75,-8.8,19.9378,5.0199,61.851
152923,117.8,-8.8,16.9102,4.5328,50.6825
153259,117.85,-8.8,17.191,4.8652,52.5394
153595,117.9,-8.8,17.1381,5.0615,53.6912
