NOGRID,LON,LAT,VAL,MIN,MAX,SH,CHp
147877,117.05,-9.1,61.6247,3.36,199.78,81.9608,42.0634
146870,116.9,-9.05,70.3012,3.92,223.66,88.4957,45.6314
147206,116.95,-9.05,67.9361,3.91,215.9,84.9942,38.1879
147542,117,-9.05,66.3575,3.94,210.65,82.1766,38.0226
147878,117.05,-9.05,65.6818,3.9,207.69,80.6149,40.0602
148214,117.1,-9.05,61.7918,3.55,198.7,79.0955,39.8255
148550,117.15,-9.05,56.5555,3.15,184.96,77.6332,38.323
145863,116.75,-9,73.7924,4.05,229.97,98.6858,52.9685
146199,116.8,-9,73.5929,4.17,229.06,94.1106,52.3317
146535,116.85,-9,74.7459,4.38,232.35,89.9617,45.1822
146871,116.9,-9,74.2073,4.48,230.36,86.3621,37.9465
147207,116.95,-9,72.1104,4.49,223.55,83.3051,36.9832
147543,117,-9,71,4.55,219.81,81.1695,37.9222
147879,117.05,-9,70.1437,4.38,220.81,80.1861,40.1469
148215,117.1,-9,65.6494,3.98,210.16,78.8549,41.1924
148551,117.15,-9,58.9875,3.47,192.04,76.8796,38.785
148887,117.2,-9,54.1259,3.08,179.24,76.1454,40.601
149223,117.25,-9,54.2467,2.99,182.75,76.5656,40.5456
149559,117.3,-9,57.5714,3.06,197.32,77.463,42.8336
149895,117.35,-9,60.6402,3.1,211.47,77.2423,42.6435
150231,117.4,-9,60.5541,2.97,214.91,76.3135,42.4063
150567,117.45,-9,59.3024,2.78,214.22,75.2502,42.3439
150903,117.5,-9,57.6247,2.58,211.9,74.1216,42.4726
151239,117.55,-9,52.4443,2.35,195.89,72.6652,42.489
145864,116.75,-8.95,72.3441,4.26,221.43,95.1453,50.159
146200,116.8,-8.95,73.9506,4.5,226.02,91.1357,43.0389
146536,116.85,-8.95,75.2553,4.72,229.68,87.174,40.3205
146872,116.9,-8.95,75.9006,4.9,231.32,84.43,39.7016
147208,116.95,-8.95,73.9029,4.91,224.9,81.8378,37.5845
147544,117,-8.95,74.6182,5.12,226.66,81.5659,38.371
147880,117.05,-8.95,73.5624,4.92,227.18,81.0834,42.2484
148216,117.1,-8.95,68.3978,4.46,214.78,79.3296,41.8043
148552,117.15,-8.95,62.8765,3.99,200.79,78.1197,42.3035
148888,117.2,-8.95,59.8914,3.68,194.53,77.6367,42.6531
149224,117.25,-8.95,60.2686,3.59,199.12,78.24,44.822
149560,117.3,-8.95,62.8329,3.63,211.19,78.5259,45.4162
149896,117.35,-8.95,65.6225,3.66,224.41,78.2252,45.2424
150232,117.4,-8.95,65.9567,3.55,229.52,77.207,43.212
150568,117.45,-8.95,65.5702,3.4,232.22,76.0261,42.1232
150904,117.5,-8.95,64.6788,3.25,231.2,75.4228,42.0898
151240,117.55,-8.95,62.3298,3.13,226.26,74.139,42.1222
151576,117.6,-8.95,57.1824,2.88,210.83,72.2422,41.8598
142169,116.2,-8.9,85.0451,5.25,259.75,111.8355,66.9383
142505,116.25,-8.9,85.4284,5.35,254.36,109.4912,69.4665
142841,116.3,-8.9,84.4141,5.38,250.05,107.7651,71.2447
143177,116.35,-8.9,82.8245,5.35,246.6,106.3522,72.241
143513,116.4,-8.9,80.2363,5.25,240.09,104.7007,66.9737
143849,116.45,-8.9,74.8959,4.48,225.45,100.734,58.6312
144185,116.5,-8.9,69.7798,3.78,211.32,97.1005,49.0677
144521,116.55,-8.9,66.472,3.72,201.01,94.6024,46.4217
145865,116.75,-8.9,67.6235,4.27,203.27,90.5477,41.4649
146201,116.8,-8.9,68.6582,4.46,206.06,86.8548,45.7011
146537,116.85,-8.9,70.2043,4.68,210.37,83.7824,44.8147
146873,116.9,-8.9,73.2555,5.02,219.15,82.5797,44.6474
147209,116.95,-8.9,74.6978,5.28,223.04,81.813,41.5151
147545,117,-8.9,76.5416,5.57,228.1,82.1092,40.6065
147881,117.05,-8.9,75.1314,5.34,227.63,81.3038,42.1085
148217,117.1,-8.9,70.9571,4.93,218.59,80.0503,42.483
